Htno,Subject,Internals,Grade,Credits,Grade_Point,Earned_Credits,Total_Points,Passed,Pass_Fail
23MC1A0422,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,20.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0423,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,19.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0423,R2321043 ELECTRONIC DEVICES AND CIRCUITS,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0424,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0424,R2321042 SIGNALS AND SYSTEMS,18.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0429,R2321042 SIGNALS AND SYSTEMS,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0429,R2321043 ELECTRONIC DEVICES AND CIRCUITS,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0429,R2321044 SWITCHING THEORY AND LOGIC DESIGN,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0431,R2321042 SIGNALS AND SYSTEMS,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0431,R2321043 ELECTRONIC DEVICES AND CIRCUITS,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0431,R2321044 SWITCHING THEORY AND LOGIC DESIGN,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0435,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0435,R2321043 ELECTRONIC DEVICES AND CIRCUITS,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0436,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0438,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,8.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0438,R2321043 ELECTRONIC DEVICES AND CIRCUITS,6.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0438,R2321044 SWITCHING THEORY AND LOGIC DESIGN,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0441,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0441,R2321042 SIGNALS AND SYSTEMS,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0444,R2321043 ELECTRONIC DEVICES AND CIRCUITS,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0444,R2321044 SWITCHING THEORY AND LOGIC DESIGN,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0446,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0446,R2321042 SIGNALS AND SYSTEMS,17.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0450,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0453,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,16.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0453,R2321042 SIGNALS AND SYSTEMS,12.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A0453,R2321043 ELECTRONIC DEVICES AND CIRCUITS,13.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A0458,R2321042 SIGNALS AND SYSTEMS,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0458,R2321043 ELECTRONIC DEVICES AND CIRCUITS,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0458,R2321044 SWITCHING THEORY AND LOGIC DESIGN,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0459,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,5.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0459,R2321042 SIGNALS AND SYSTEMS,9.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0460,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,20.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0460,R2321042 SIGNALS AND SYSTEMS,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0460,R2321044 SWITCHING THEORY AND LOGIC DESIGN,12.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0466,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0466,R2321042 SIGNALS AND SYSTEMS,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0466,R2321043 ELECTRONIC DEVICES AND CIRCUITS,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0466,R2321044 SWITCHING THEORY AND LOGIC DESIGN,6.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0469,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0469,R2321043 ELECTRONIC DEVICES AND CIRCUITS,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0471,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0471,R2321042 SIGNALS AND SYSTEMS,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0471,R2321043 ELECTRONIC DEVICES AND CIRCUITS,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0473,R2321042 SIGNALS AND SYSTEMS,16.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0477,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0477,R2321043 ELECTRONIC DEVICES AND CIRCUITS,23.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0482,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0482,R2321042 SIGNALS AND SYSTEMS,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0482,R2321043 ELECTRONIC DEVICES AND CIRCUITS,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0483,R2321042 SIGNALS AND SYSTEMS,12.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0485,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0485,R2321042 SIGNALS AND SYSTEMS,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0485,R2321043 ELECTRONIC DEVICES AND CIRCUITS,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0490,R2321041 PROBABILITY THEORY AND STOCHASTIC PROCES,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0490,R2321042 SIGNALS AND SYSTEMS,17.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0490,R2321043 ELECTRONIC DEVICES AND CIRCUITS,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0506,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0514,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,21.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0525,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,7.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0525,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,10.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0531,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,8.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0551,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,16.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0556,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,19.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0556,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0559,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0565,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0565,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,13.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0565,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0568,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,18.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0572,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,12.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0572,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0572,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,14.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0573,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,24.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0573,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,18.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0580,R2321012 UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,13.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0580,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0580,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0580,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0584,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,16.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0584,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,13.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0590,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,12.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0590,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,9.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A0590,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0593,R2321012 UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0593,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0593,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0593,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0593,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0593,R2321055 ADVANCED DATA STRUCTURES AND ALGORITHMS,23.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0593,R2321056 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,26.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0597,R2321012 UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0597,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0597,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,11.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0597,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0597,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A05A3,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05A3,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05A9,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,22.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A05B8,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,21.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A05B9,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05B9,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05C0,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,17.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A05C0,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A05C3,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05C3,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05C3,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05C8,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,13.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A05C8,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05C8,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D0,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D0,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D6,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D6,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D6,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D7,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05D7,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05E4,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,18.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A05F0,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,9.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A05F0,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F0,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F3,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,5.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F5,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F5,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F5,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F8,R2321012 UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,5.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A05F8,R2321019 ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC 0,,CO,0.0,,0.0,,False,0
23MC1A05F8,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F8,R2321052 DIGITAL LOGIC & COMPUTER ORGANIZATION,5.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A05F8,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,5.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A05F8,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,7.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A05F8,R2321055 ADVANCED DATA STRUCTURES AND ALGORITHMS,16.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A05F8,R2321056 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,16.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A05F8,R2321057 PYTHON PROGRAMMING LAB,18.0,B,2.0,8.0,2.0,16.0,True,1
23MC1A4401,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4401,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A4401,R2321441 INTRODUCTION TO DATA SCIENCE,9.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A4402,R2321441 INTRODUCTION TO DATA SCIENCE,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4405,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4406,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4406,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4406,R2321441 INTRODUCTION TO DATA SCIENCE,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A4416,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4416,R2321441 INTRODUCTION TO DATA SCIENCE,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4417,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4417,R2321441 INTRODUCTION TO DATA SCIENCE,22.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A4418,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,23.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A4418,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,14.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A4418,R2321441 INTRODUCTION TO DATA SCIENCE,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4420,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,21.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4420,R2321441 INTRODUCTION TO DATA SCIENCE,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A4432,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,10.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4432,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4432,R2321441 INTRODUCTION TO DATA SCIENCE,12.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4433,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4433,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4433,R2321441 INTRODUCTION TO DATA SCIENCE,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4437,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4439,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4439,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4439,R2321441 INTRODUCTION TO DATA SCIENCE,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4440,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4440,R2321441 INTRODUCTION TO DATA SCIENCE,10.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A4441,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,9.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A4441,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,9.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A4441,R2321441 INTRODUCTION TO DATA SCIENCE,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4442,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4442,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,7.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A4442,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A4442,R2321441 INTRODUCTION TO DATA SCIENCE,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4444,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4446,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,22.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A4447,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,19.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A4448,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4455,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4455,R2321441 INTRODUCTION TO DATA SCIENCE,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A4457,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,11.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A4457,R2321441 INTRODUCTION TO DATA SCIENCE,12.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A4459,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A6102,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6102,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,6.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6111,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,21.0,A,3.0,9.0,3.0,27.0,True,1
23MC1A6115,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6116,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6118,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6123,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,17.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A6123,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,13.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A6127,R2321012 UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,5.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6127,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,7.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6127,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,5.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A6127,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,5.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6127,R2321055 ADVANCED DATA STRUCTURES AND ALGORITHMS,15.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A6127,R2321056 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,15.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A6127,R2321057 PYTHON PROGRAMMING LAB,19.0,B,2.0,8.0,2.0,16.0,True,1
23MC1A6127,R2321421 ARTIFICIAL INTELLIGENCE,5.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6142,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6143,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6145,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6145,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6145,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,13.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6145,R2321055 ADVANCED DATA STRUCTURES AND ALGORITHMS,16.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A6145,R2321056 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,15.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A6145,R2321057 PYTHON PROGRAMMING LAB,19.0,B,2.0,8.0,2.0,16.0,True,1
23MC1A6148,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,20.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6148,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6148,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6148,R2321421 ARTIFICIAL INTELLIGENCE,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6151,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,9.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6151,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,8.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A6151,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,5.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A6151,R2321421 ARTIFICIAL INTELLIGENCE,8.0,ABSENT,0.0,0.0,0.0,0.0,False,0
23MC1A6154,R2321051 DISCRETE MATHEMATICS & GRAPH THEORY,21.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A6154,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,16.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6155,R2321053 ADVANCED DATA STRUCTURES & ALGORITHMS AN,11.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6155,R2321054 OBJECT ORIENTED PROGRAMMING THROUGH JAVA,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A6155,R2321421 ARTIFICIAL INTELLIGENCE,12.0,F,0.0,0.0,0.0,0.0,False,0
